https://www.gazzetta.it/fighting/,http://www.tuttosport.com/news/calcio/serie-a/2018/12/03-50683520/gran_gal_del_calcio_trionfano_juve_e_allegri_icardi_miglior_giocatore/?a=2, 15.00%
https://www.gazzetta.it/taekwondo/,http://www.tuttosport.com/news/calcio/serie-a/2018/12/03-50683520/gran_gal_del_calcio_trionfano_juve_e_allegri_icardi_miglior_giocatore/?a=2, 15.00%
https://www.gazzetta.it/Sport-Vari/,http://www.tuttosport.com/live/classifica-SerieA.html, 32.08%
https://www.gazzetta.it/bocce/,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50685995/juventus_paratici_affezionati_a_pogba_ma_ci_godiamo_i_nostri/?a=2, 14.29%
https://www.gazzetta.it/Golf/,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50685995/juventus_paratici_affezionati_a_pogba_ma_ci_godiamo_i_nostri/?a=2, 14.29%
https://www.gazzetta.it/Paralimpici/,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50681515/juventus_chiellini_ronaldo_ciliegina_ci_d_quello_che_pirlo_ci_diede_nel_2011/?a=2, 15.38%
https://www.gazzetta.it/Lifestyle,http://www.tuttosport.com/calcio/serie-a/juventus/, 34.00%
https://www.gazzetta.it/Sport-Usa/,http://www.tuttosport.com/news/calcio/serie-a/napoli/2018/12/03-50692926/napoli_ancelotti_juve-inter_da_piccolo_avevo_una_maglia_nerazzurra_/?a=2, 15.17%
https://www.gazzetta.it/includes2013/SSI/boxes/modali/modal_reset_notifications.shtml,http://www.tuttosport.com/news/calcio/serie-a/napoli/2018/12/03-50692926/napoli_ancelotti_juve-inter_da_piccolo_avevo_una_maglia_nerazzurra_/?a=2, 22.76%
https://www.gazzetta.it/Calcio/Serie-A/Atalanta/03-12-2018/serie-a-atalanta-napoli-1-2-decide-milik-finale-310956569963.shtml,http://www.tuttosport.com/live/matchcentre/incontro.html?season=2018&competition=21&match=1011326&a=2, 24.00%
https://www.gazzetta.it/calcio/serie-a/partita/atalanta-napoli/1011326/cronaca,http://www.tuttosport.com/news/calcio/serie-a/2018/12/03-50689268/atalanta-napoli_1-2_ancelotti_torna_a_-8_dalla_juventus/?a=2, 38.10%
https://www.gazzetta.it/calcio/serie-a/classifica/,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50669681/primati_e_record_la_juventus_riscrive_la_storia/?a=2, 27.56%
https://www.gazzetta.it/Calcio/Serie-A/Atalanta/03-12-2018/serie-a-atalanta-napoli-1-2-tabellino-310958821845.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50669681/primati_e_record_la_juventus_riscrive_la_storia/?a=2, 29.92%
https://www.gazzetta.it/Calcio/Serie-A/Napoli/03-12-2018/napoli-ancelotti-milik-se-merita-vittoria-campo-difficile-310961061994.shtml,http://www.tuttosport.com/video/calcio/serie-a/juventus/2018/11/30-50542281/allegri_natale_mangeremo_meno_pandoro_/, 25.56%
https://www.gazzetta.it/Calcio/03-12-2018/pallone-d-oro-2018-vince-modric-cr7-secondo-griezmann-terzo-310951638288.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/03-50655105/juventus_bentancur_da_blindare/, 21.67%
https://www.gazzetta.it/Calcio/03-12-2018/pallone-d-oro-2018-vince-modric-cr7-secondo-griezmann-terzo-310951638288.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/11/28-50460265/golden_boy_kluivert_il_re_dei_tifosi/?a=3, 22.50%
https://www.gazzetta.it/Calcio/03-12-2018/pallone-d-oro-2018-vince-modric-cr7-secondo-griezmann-terzo-310951638288.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/11/28-50460265/golden_boy_kluivert_il_re_dei_tifosi/?a=3, 22.50%
https://www.gazzetta.it/Calcio/03-12-2018/pallone-d-oro-2018-vince-modric-cr7-secondo-griezmann-terzo-310951638288.shtml,http://www.tuttosport.com/sondaggi/calcio/golden-boy/2018/11/01-49420261/vota_il_golden_boy_2018_le_20_nomination_finali/risultati.html, 24.44%
https://www.gazzetta.it/Calcio/Serie-A/Juventus/03-12-2018/ronaldo-ciao-pallone-d-oro-ma-nessuno-segna-come-lui-310933469992.shtml?vclk=home_linkAperturaLaterale|
	,http://www.tuttosport.com/foto/calcio/golden-boy/2018/11/03-49496223/golden_boy_che_risalto_sui_social_in_tutto_il_mondo/, 21.95%
https://www.gazzetta.it/Calcio/Serie-A/03-12-2018/gran-gala-calcio-trionfa-juve-ma-icardi-mvp-gioia-totti-pirlo-astori-cuore-310955321619.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/11/28-50460748/golden_boy_un_quintetto_per_il_trionfo/?a=3, 22.38%
https://www.gazzetta.it/Calcio/Serie-A/03-12-2018/gran-gala-calcio-trionfa-juve-ma-icardi-mvp-gioia-totti-pirlo-astori-cuore-310955321619.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/11/28-50460748/golden_boy_un_quintetto_per_il_trionfo/?a=3, 22.38%
